event_id,source,site_id,location_name,lat,lon,coord_precision_km,coord_source,datetime_utc,time_precision,species,common_name,taxon_group,ecotype,call_type,n_detections,source_ref
14909,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14910,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
14911,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14912,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14913,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14914,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14915,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T19:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14916,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
14917,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14918,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14919,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14920,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
14921,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,5,Bp_Dswp.txt
14922,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14923,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
14924,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14925,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14926,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14927,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14928,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T20:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14929,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14930,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14931,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
14932,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,10,Bp_Dswp.txt
14933,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14934,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
14935,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,5,Bp_Dswp.txt
14936,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14937,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,6,Bp_20Hz.txt
14938,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
14939,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
14940,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,6,Bp_20Hz.txt
14941,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
14942,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
14943,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14944,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
14945,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T21:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14946,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14947,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14948,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14949,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
14950,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
14951,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14952,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
14953,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14954,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
14955,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14956,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14957,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14958,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T22:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14959,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
14960,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14961,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14962,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14963,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14964,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14965,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
14966,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14967,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,4,Bp_Dswp.txt
14968,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,2,Bm_Ant-A.txt
14969,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-08T23:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
14970,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14971,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14972,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:01:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14973,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14974,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14975,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14976,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14977,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:04:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
14978,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T00:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,4,Bp_Dswp.txt
14979,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
14980,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14981,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,5,Bp_Dswp.txt
14982,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14983,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
14984,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14985,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
14986,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14987,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14988,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
14989,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
14990,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T03:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
14991,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T04:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,9,Bp_20Plus.txt
14992,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T04:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
14993,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T04:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,8,Bp_20Plus.txt
14994,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T04:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,9,Bp_20Plus.txt
14995,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T04:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,7,Bp_20Plus.txt
14996,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T04:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
14997,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
14998,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
14999,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15000,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15001,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15002,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:02:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
15003,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15004,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15005,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
15006,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15007,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15008,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,8,Bp_20Plus.txt
15009,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T05:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15010,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
15011,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15012,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,5,Bp_20Hz.txt
